document_id,filename,tahun_terbit,rentang_tahun,layer_1_primary,layer_2_primary,layer_1_all,layer_2_all,jumlah_label,indikator_outlier,content_snippet
888,akn_id_act_uu_2020_4.json,2020,2020 - 2024,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Pengadilan Surat, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan, Daerah Papua",16,No,DOKUMEN HUKUM: Undang-Undang Nomor 4 Tahun 2020 tentang Pengesahan Persetujuan Antara Pemerintah Republik Indonesia dan Kabinet Menteri Ukraina Tentan...
889,akn_id_act_uu_2020_5.json,2020,2020 - 2024,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Barat Lembaran, Tambahan Ketentuan, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Lampiran Pelabuhan, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",20,No,DOKUMEN HUKUM: Undang-Undang Nomor 5 Tahun 2020 tentang Pengesahan Perjanjian tentang Bantuan Hukum Timbal Balik dalam Masalah Pidana antara Republik ...
890,akn_id_act_uu_2020_6.json,2020,2020 - 2024,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Tambahan Ketentuan, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Hak Ciptaan, Lampiran Pelabuhan, Desa Kota, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",23,No,DOKUMEN HUKUM: Undang-Undang Nomor 6 Tahun 2020 tentang Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 2 Tahun 2020 tentang Perubahan Ke...
891,akn_id_act_uu_2020_7.json,2020,2020 - 2024,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Negara Republik, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Pengadilan Surat, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan",16,No,"DOKUMEN HUKUM: Undang-Undang Nomor 7 Tahun 2020 tentang Perubahan Ketiga atas Undang-Undang Nomor 24 Tahun 2003 tentang Mahkamah Konstitusi  Pasal 87..."
892,akn_id_act_uu_2020_8.json,2020,2020 - 2024,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Negara","Perhitungan Ketentuan, Uang Peraturan, Adalah Dana, Tambahan Ketentuan, Laporan Huruf, Paling Adalah",8,No,DOKUMEN HUKUM: Undang-Undang Nomor 8 Tahun 2020 tentang Pertanggungjawaban atas Pelaksanaan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2019...
893,akn_id_act_uu_2020_9.json,2020,2020 - 2024,Domain Tambahan,Uang Peraturan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Uang Peraturan, Pegawai Adalah, Adalah Dana, Tambahan Ketentuan, Desa Kota, Pengadilan Surat, Laporan Huruf, Tingkat Kecamatan, Pengetahuan Ilmu, Daerah Papua, Daerah Perkataan, Hak Ciptaan",17,No,DOKUMEN HUKUM: Undang-Undang Nomor 9 Tahun 2020 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2021  Pasal 1: Dalam Undang-Undang ini y...
894,akn_id_act_uu_2021_1.json,2021,2020 - 2024,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Negara, Domain Barat","Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Pemerintah Government, Daerah Papua",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 1 Tahun 2021 tentang Pengesahan Comprehensive Economic Partnership Agreement Between The Republic of Indonesia and ...
895,akn_id_act_uu_2021_10.json,2021,2020 - 2024,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Adalah Dana, Tambahan Ketentuan, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Hak Ciptaan, Desa Kota, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",23,No,"DOKUMEN HUKUM: Undang-Undang Nomor 10 Tahun 2021 tentang Pembentukan Pengadilan Tinggi Tata Usaha Negara Palembang, Pengadilan Tinggi Tata Usaha Negar..."
896,akn_id_act_uu_2021_11.json,2021,2020 - 2024,Domain Hak,Pegawai Adalah,"Domain Hak, Domain Barat","Pegawai Adalah, Pengetahuan Ilmu, Pengadilan Surat, Hak Ciptaan",6,No,DOKUMEN HUKUM: Undang-Undang Nomor 11 Tahun 2021 tentang Perubahan atas Undang-Undang Nomor 16 Tahun 2004 tentang Kejaksaan Republik Indonesia  Pasal ...
897,akn_id_act_uu_2021_2.json,2021,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan, Daerah Papua",17,No,DOKUMEN HUKUM: Undang-Undang Nomor 2 Tahun 2021 tentang Perubahan Kedua atas Undang-Undang Nomor 21 Tahun 2001 tentang Otonomi Khusus bagi Provinsi Pa...
898,akn_id_act_uu_2021_3.json,2021,2020 - 2024,Domain Tambahan,Uang Peraturan,"Domain Tambahan, Domain Negara","Uang Peraturan, Adalah Dana, Tambahan Ketentuan, Laporan Huruf, Paling Adalah",7,No,DOKUMEN HUKUM: Undang-Undang Nomor 3 Tahun 2021 tentang Pertanggungjawaban atas Pelaksanaan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2020...
899,akn_id_act_uu_2021_4.json,2021,2020 - 2024,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Negara","Perhitungan Ketentuan, Negara Republik, Peraturan Berlaku, Pemerintah Government",7,No,DOKUMEN HUKUM: Undang-Undang Nomor 4 Tahun 2021 tentang Pengesahan ASEAN Agreement on Electronic Commerce (Persetujuan ASEAN tentang Perdagangan Melal...
900,akn_id_act_uu_2021_5.json,2021,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Pengadilan Surat, Tingkat Kecamatan, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan, Daerah Papua",18,No,DOKUMEN HUKUM: Undang-Undang Nomor 5 Tahun 2021 tentang Pengesahan Perjanjian Antara Republik Indonesia dan Federasi Rusia Tentang Bantuan Hukum Timba...
901,akn_id_act_uu_2021_6.json,2021,2020 - 2024,Domain Pajak,Barat Lembaran,"Domain Pajak, Domain Hak, Domain Barat, Domain Negara","Barat Lembaran, Paling Adalah, Pegawai Adalah, Uang Peraturan, Adalah Dana, Desa Kota, Pengetahuan Ilmu, Pengadilan Surat, Tingkat Kecamatan, Pajak Pasal, Daerah Papua, Daerah Perkataan, Hak Ciptaan",17,No,DOKUMEN HUKUM: Undang-Undang Nomor 6 Tahun 2021 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2022  Pasal 1: Dalam Undang-Undang ini y...
902,akn_id_act_uu_2021_7.json,2021,2020 - 2024,Domain Hak,Adalah Dana,"Domain Hak, Domain Negara","Adalah Dana, Pengetahuan Ilmu, Pengadilan Surat, Paling Adalah, Hak Ciptaan",7,No,DOKUMEN HUKUM: Undang-Undang Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan  Pasal 40: Tindak pidana di bidang perpajakan tidak dapat dil...
903,akn_id_act_uu_2021_8.json,2021,2020 - 2024,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Uang Peraturan, Pegawai Adalah, Pengadilan Surat, Tingkat Kecamatan, Wilayah Agama, Daerah Perkataan, Daerah Papua",12,No,"DOKUMEN HUKUM: Undang-Undang Nomor 8 Tahun 2021 tentang Pembentukan Pengadilan Tinggi Agama Bali, Pengadilan Tinggi Agama Papua Barat, Pengadilan Ting..."
904,akn_id_act_uu_2021_9.json,2021,2020 - 2024,Domain Negara,Negara Republik,"Domain Negara, Domain Barat","Negara Republik, Pegawai Adalah, Wilayah Agama, Daerah Papua",6,No,"DOKUMEN HUKUM: Undang-Undang Nomor 9 Tahun 2021 tentang Pembentukan Pengadilan Tinggi Papua Barat, Pengadilan Tinggi Kepulauan Riau, Pengadilan Tinggi..."
905,akn_id_act_uu_2022_1.json,2022,2020 - 2024,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Pegawai Adalah, Pengetahuan Ilmu, Pengadilan Surat, Paling Adalah, Barat Lembaran, Adalah Dana, Tambahan Ketentuan, Tingkat Kecamatan, Pemerintah Government, Daerah Papua, Hak Ciptaan, Lampiran Pelabuhan, Desa Kota, Wilayah Agama, Daerah Perkataan, Uang Peraturan",21,No,DOKUMEN HUKUM: Undang-Undang Nomor 1 Tahun 2022 tentang HUBUNGAN KEUANGAN ANTARA PEMERINTAH PUSAT DAN PEMERINTAHAN DAERAH  Pasal 1: Dalam Undang-Undan...
906,akn_id_act_uu_2022_10.json,2022,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tingkat Kecamatan, Pemerintah Government, Daerah Papua",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 10 Tahun 2022 tentang PROVINSI KALIMANTAN TIMUR  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Provinsi...
907,akn_id_act_uu_2022_12.json,2022,2020 - 2024,Domain Hak,Pegawai Adalah,"Domain Hak, Domain Negara, Domain Barat","Pegawai Adalah, Desa Kota, Pengetahuan Ilmu, Pengadilan Surat, Paling Adalah, Daerah Perkataan, Hak Ciptaan",10,No,DOKUMEN HUKUM: Undang-Undang Nomor 12 Tahun 2022 tentang Tindak Pidana Kekerasan Seksual  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Ti...
908,akn_id_act_uu_2022_14.json,2022,2020 - 2024,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Uang Peraturan, Pegawai Adalah, Adalah Dana, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Daerah Papua, Daerah Perkataan, Hak Ciptaan",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 14 Tahun 2022 tentang Pembentukan Provinsi Papua Selatan  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1....
909,akn_id_act_uu_2022_15.json,2022,2020 - 2024,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Uang Peraturan, Pegawai Adalah, Desa Kota, Tingkat Kecamatan, Daerah Papua",10,No,DOKUMEN HUKUM: Undang-Undang Nomor 15 Tahun 2022 tentang Pembentukan Provinsi Papua Tengah  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan:  Pa...
910,akn_id_act_uu_2022_16.json,2022,2020 - 2024,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Uang Peraturan, Pegawai Adalah, Adalah Dana, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Daerah Papua, Daerah Perkataan, Hak Ciptaan",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 16 Tahun 2022 tentang Pembentukan Provinsi Papua Pegunungan  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan:...
911,akn_id_act_uu_2022_18.json,2022,2020 - 2024,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Barat Lembaran, Tambahan Ketentuan, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Lampiran Pelabuhan, Desa Kota, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",20,No,DOKUMEN HUKUM: Undang-Undang Nomor 18 Tahun 2022 tentang Provinsi Jambi  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan:  Pasal 2: Tanggal 31 J...
912,akn_id_act_uu_2022_2.json,2022,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Adalah Dana, Pegawai Adalah, Desa Kota, Pengetahuan Ilmu, Pengadilan Surat, Tingkat Kecamatan, Peraturan Berlaku, Daerah Papua, Daerah Perkataan, Hak Ciptaan",16,No,DOKUMEN HUKUM: Undang-Undang Nomor 2 Tahun 2022 tentang Perubahan Kedua atas Undang-Undang Nomor 38 Tahun 2004 tentang Jalan  Pasal 1: Dalam Undang-Un...
913,akn_id_act_uu_2022_20.json,2022,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Desa Kota, Tingkat Kecamatan, Wilayah Agama, Peraturan Berlaku, Daerah Perkataan, Daerah Papua",15,No,DOKUMEN HUKUM: Undang-Undang Nomor 20 Tahun 2022 tentang Provinsi Nusa Tenggara Barat  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan:  Pasal 2...
914,akn_id_act_uu_2022_21.json,2022,2020 - 2024,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Pegawai Adalah, Pengadilan Surat, Barat Lembaran, Tambahan Ketentuan, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Lampiran Pelabuhan, Desa Kota, Wilayah Agama, Daerah Perkataan, Uang Peraturan",19,No,DOKUMEN HUKUM: Undang-Undang Nomor 21 Tahun 2022 tentang Undang-Undang Nomor 21 Tahun 2022  Pasal 1: 1. Provinsi Nusa Tenggara Timur adalah bagian dar...
915,akn_id_act_uu_2022_22.json,2022,2020 - 2024,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Pegawai Adalah, Pengetahuan Ilmu, Pengadilan Surat, Paling Adalah, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Hak Ciptaan, Lampiran Pelabuhan, Desa Kota, Wilayah Agama, Daerah Perkataan, Uang Peraturan",20,No,DOKUMEN HUKUM: Undang-Undang Nomor 22 Tahun 2022 tentang Pemasyarakatan  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Pemasyarakatan adal...
916,akn_id_act_uu_2022_23.json,2022,2020 - 2024,Domain Hak,Negara Republik,"Domain Hak, Domain Negara, Domain Barat","Negara Republik, Pegawai Adalah, Desa Kota, Pengetahuan Ilmu, Pengadilan Surat, Pemerintah Government, Daerah Papua, Daerah Perkataan, Hak Ciptaan",12,No,DOKUMEN HUKUM: Undang-Undang Nomor 23 Tahun 2022 tentang Pendidikan dan Layanan Psikologi  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. P...
917,akn_id_act_uu_2022_24.json,2022,2020 - 2024,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Tambahan Ketentuan, Wilayah Agama, Peraturan Berlaku, Pemerintah Government",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 24 Tahun 2022 tentang Pengesahan Regional Comprehensive Economic Partnership Agreement (persetujuan Kemitraan Ekono...
918,akn_id_act_uu_2022_25.json,2022,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan, Daerah Papua",16,No,DOKUMEN HUKUM: Undang-Undang Nomor 25 Tahun 2022 tentang Pengesahan Perjanjian Kemitraan Ekonomi Komprehensif Antara Pemerintah Republik Indonesia dan...
919,akn_id_act_uu_2022_26.json,2022,2020 - 2024,Domain Tambahan,Uang Peraturan,"Domain Tambahan, Domain Negara","Uang Peraturan, Adalah Dana, Tambahan Ketentuan, Laporan Huruf, Paling Adalah",7,No,DOKUMEN HUKUM: Undang-Undang Nomor 26 Tahun 2022 tentang Pertanggungiawaban atas Pelaksanaan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 202...
920,akn_id_act_uu_2022_27.json,2022,2020 - 2024,Domain Hak,Paling Adalah,"Domain Hak, Domain Negara, Domain Barat","Paling Adalah, Uang Peraturan, Pegawai Adalah, Adalah Dana, Desa Kota, Pengetahuan Ilmu, Pengadilan Surat, Daerah Papua, Daerah Perkataan, Hak Ciptaan",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 27 Tahun 2022 tentang PELINDUNGAN DATA PRIBADI  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Data Prib...
921,akn_id_act_uu_2022_28.json,2022,2020 - 2024,Domain Negara,Adalah Dana,Domain Negara,Adalah Dana,2,No,DOKUMEN HUKUM: Undang-Undang Nomor 28 Tahun 2022 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2023  Pasal 1: Dalam Undang-Undang ini ...
922,akn_id_act_uu_2022_29.json,2022,2020 - 2024,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Uang Peraturan, Pegawai Adalah, Adalah Dana, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Daerah Papua, Daerah Perkataan, Hak Ciptaan",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 29 Tahun 2022 tentang Pembentukan Provinsi Papua Barat Daya  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan:...
923,akn_id_act_uu_2022_3.json,2022,2020 - 2024,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Pegawai Adalah, Desa Kota, Pengetahuan Ilmu, Pengadilan Surat, Tingkat Kecamatan, Daerah Papua",10,No,DOKUMEN HUKUM: Undang-Undang Nomor 3 Tahun 2022 tentang IBU KOTA NEGARA  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Ibu Kota Negara ada...
924,akn_id_act_uu_2022_4.json,2022,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Desa Kota, Tingkat Kecamatan, Wilayah Agama, Pemerintah Government, Daerah Papua",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 4 Tahun 2022 tentang Provinsi Sulawesi Selatan  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: . Provinsi S...
925,akn_id_act_uu_2022_5.json,2022,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Desa Kota, Tingkat Kecamatan, Wilayah Agama, Pemerintah Government, Daerah Perkataan, Daerah Papua",16,No,DOKUMEN HUKUM: Undang-Undang Nomor 5 Tahun 2022 tentang Provinsi Sulawesi Utara  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Provinsi Su...
926,akn_id_act_uu_2022_6.json,2022,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Desa Kota, Tingkat Kecamatan, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan, Daerah Papua",18,No,DOKUMEN HUKUM: Undang-Undang Nomor 6 Tahun 2022 tentang Provinsi Sulawesi Tengah  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Provinsi S...
927,akn_id_act_uu_2022_7.json,2022,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tingkat Kecamatan, Wilayah Agama, Pemerintah Government, Daerah Papua",12,No,DOKUMEN HUKUM: Undang-Undang Nomor 7 Tahun 2022 tentang Provinsi Sulawesi Tenggara  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Provinsi...
928,akn_id_act_uu_2022_8.json,2022,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tingkat Kecamatan, Pemerintah Government, Daerah Papua",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 8 Tahun 2022 tentang PROVINSI KALIMANTAN SELATAN  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Provins...
929,akn_id_act_uu_2023_1.json,2023,2020 - 2024,Domain Pajak,Pegawai Adalah,"Domain Pajak, Domain Hak, Domain Barat, Domain Negara","Pegawai Adalah, Uang Peraturan, Desa Kota, Pengadilan Surat, Pajak Pasal, Peraturan Berlaku, Paling Adalah, Daerah Perkataan, Hak Ciptaan",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 1 Tahun 2023 tentang Kitab Undang-Undang Hukum Pidana  Pasal 1: (1) Tidak ada satu perbuatan pun yang dapat dikenai...
930,akn_id_act_uu_2023_10.json,2023,2020 - 2024,Domain Negara,Barat Lembaran,"Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Pegawai Adalah, Tingkat Kecamatan, Daerah Papua",7,No,DOKUMEN HUKUM: Undang-Undang Nomor 10 Tahun 2023 tentang PROVINSI JAWA BARAT  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Jawa Barat ada...
931,akn_id_act_uu_2023_11.json,2023,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Desa Kota, Tingkat Kecamatan, Wilayah Agama, Pemerintah Government, Daerah Papua",15,No,DOKUMEN HUKUM: Undang-Undang Nomor 11 Tahun 2023 tentang Provinsi Jawa Tengah  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. dari Provinsi...
932,akn_id_act_uu_2023_12.json,2023,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Desa Kota, Tingkat Kecamatan, Wilayah Agama, Peraturan Berlaku, Daerah Perkataan, Daerah Papua",17,No,DOKUMEN HUKUM: Undang-Undang Nomor 12 Tahun 2023 tentang PROVINSI JAWA TIMUR  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: l. Jawa Timur ada...
933,akn_id_act_uu_2023_13.json,2023,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Desa Kota, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Papua",16,No,DOKUMEN HUKUM: Undang-Undang Nomor 13 Tahun 2023 tentang PROVINSI MALUKU  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Provinsi Maluku ad...
934,akn_id_act_uu_2023_14.json,2023,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tingkat Kecamatan, Pemerintah Government, Daerah Papua",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 14 Tahun 2023 tentang PROVINSI KALIMANTAN TENGAH  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Provins...
935,akn_id_act_uu_2023_15.json,2023,2020 - 2024,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Desa Kota, Tingkat Kecamatan, Wilayah Agama, Pemerintah Government, Daerah Perkataan, Daerah Papua",15,No,DOKUMEN HUKUM: Undang-Undang Nomor 15 Tahun 2023 tentang PROVINSI BALI  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Provinsi Bali adalah...
936,akn_id_act_uu_2023_16.json,2023,2020 - 2024,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Pegawai Adalah, Desa Kota, Tingkat Kecamatan, Daerah Papua, Daerah Perkataan, Hak Ciptaan",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 16 Tahun 2023 tentang Landas Kontinen  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Landas Kontinen ad...
937,akn_id_act_uu_2023_17.json,2023,2020 - 2024,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Laporan Huruf, Paling Adalah, Barat Lembaran, Adalah Dana, Peraturan Berlaku, Daerah Papua, Hak Ciptaan, Desa Kota, Daerah Perkataan, Uang Peraturan, Pajak Pasal",19,No,DOKUMEN HUKUM: Undang-Undang Nomor 17 Tahun 2023 tentang Kesehatan  Pasal 1: Dalam Undang-Undang ini yang dimaksud dengan: 1. Kesehatan adalah keadaan...
938,akn_id_act_uu_2023_18.json,2023,2020 - 2024,Domain Tambahan,Uang Peraturan,"Domain Tambahan, Domain Negara","Uang Peraturan, Adalah Dana, Tambahan Ketentuan, Laporan Huruf, Paling Adalah",7,No,DOKUMEN HUKUM: Undang-Undang Nomor 18 Tahun 2023 tentang Pertanggungjawaban atas Pelaksanaan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 202...
939,akn_id_act_uu_2023_19.json,2023,2020 - 2024,Domain Hak,Adalah Dana,"Domain Hak, Domain Negara, Domain Barat",Adalah Dana,4,No,DOKUMEN HUKUM: Undang-Undang Nomor 19 Tahun 2023 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2024  Pasal 1: Dalam Undang-Undang ini ...
